time_created,tweet,loca_tion,descrip_tion,verified,followers,source,geo_enabled,retweet_count,truncated,lang,likes,clean_tweet,sentiment
2023-04-21 23:37:46+00,@waspapping_ @peterobi why is the drug war not translated for the your useless poverty striking region to understand?,lagos nigeria,Development Economist 📈 I Man United. Complete News Man| MD CEO at JOMEA INVESTMENT Limited 🗞️| and my Radio is my companion 📻,FALSE,70,Twitter Web App,TRUE,0,FALSE,en,0,why is the drug war not translated for the your useless poverty striking region to understand,indifferent
2023-04-22 23:01:26+00,@t4tosin @2001seyi @thehfc11 @fkeyamo @saharareporters shûtup keyamo is lying joor. you bcos of tinubu supporting büllshit,"lagos, nigeria",I’m humble when I’m victorious. That’s my style. A diehard Arsenal Fan. An advocate of good governance🤝💚,FALSE,185,Twitter for Android,FALSE,0,FALSE,et,2,shûtup keyamo is lying joor you bcos of tinubu supporting büllshit,indifferent
2023-04-19 23:11:20+00,@peterobi you've not congratulated him because you're proud of him. you've congratulated him because of your true religious affiliations. we see through you. i know what you've done and i am very certain you will be exposed when the time is right. your di,nigeria,"Truth
If I can't find it, it doesn't exist.",FALSE,9,Twitter for Android,FALSE,0,FALSE,en,0,youve not congratulated him because youre proud of him youve congratulated him because of your true religious affiliations we see through you i know what youve done and i am very certain you will be exposed when the time is right your disgrace will be historical mark it,indifferent
2023-04-19 23:11:12+00,@musahus54670772 @peterobi 😂😂 everyone with his problem oo,"kano, nigeria",Gentle but hard to belittled or ridiculed!,FALSE,139,Twitter for Android,FALSE,0,FALSE,en,0,everyone with his problem oo,indifferent
2023-04-19 23:11:09+00,@babaj1de they’re the visual media arm of apc nau— since tvc no get national reach 😂,"ilorin, nigeria","This place is my escape: any conclusion you make of me from my tweets — is your personal problem, not MINE | Quid Pro Quo 😎",FALSE,2786,Twitter for iPhone,TRUE,0,FALSE,en,0,theyre the visual media arm of apc nau since tvc no get national reach,indifferent
2023-04-19 23:10:57+00,@peterobi if i might ask? what messages did you pass now.. obviously nothing.. you just mentioned adamawa and that’s all. abeg tell us which laws you mistakenly break in the uk.. abeg daddy…,nigeria,"Entrepreneur, Changes Agent, Humanitarian Safety and Security Specialists..  🇳🇬 🇲🇬",FALSE,17,Twitter for iPhone,TRUE,0,FALSE,en,0,if i might ask what messages did you pass now obviously nothing you just mentioned adamawa and thats all abeg tell us which laws you mistakenly break in the uk abeg daddy,indifferent
2023-04-19 23:10:30+00,@stfreakingkezy @pidomnigeria there are worst comments made by apc personnells why aren’t their being arrested,nigeria ,"Crypto Expert, and marketer and CEO FCU VENTURES RC:3158394",FALSE,2577,Twitter for iPhone,TRUE,0,FALSE,en,1,there are worst comments made by apc personnells why arent their being arrested,indifferent
2023-04-19 23:10:22+00,@musahus54670772 @peterobi so your problem is that he didn't continue to play the subservient forever to atiku. even when it was likely that atiku and fellow money bags were ready to distress him like they did to the rest of the igbo aspirants who didn't ,nigeria,"Ceo  Patedy PrintEDGE LTD  Pre Press, Press, Post Press https://t.co/eLLk5beJOS",FALSE,19,Twitter for Android,TRUE,0,FALSE,en,0,so your problem is that he didnt continue to play the subservient forever to atiku even when it was likely that atiku and fellow money bags were ready to distress him like they did to the rest of the igbo aspirants who didnt have the money to compete sorry,indifferent
2023-04-19 23:10:10+00,@king__bennyy @abiodunsanusi01 @peterobi which water?,nigeria,"Cool,clam and collected and an ardent liverpool fan!!!",FALSE,967,Twitter for Android,TRUE,0,FALSE,en,0,which water,indifferent
2023-04-19 23:10:03+00,"@peterobi peter gregor obi, kindly push that your messy state you rule out from poverty, here in north we are committed with good government rules 🧠","kano, nigeria","WELCOME TO THE OFFICIAL TWITTER ACCOUNT OF ASAD, BASED IN 🇳🇬",FALSE,831,Twitter for iPhone,TRUE,0,FALSE,en,0,peter gregor obi kindly push that your messy state you rule out from poverty here in north we are committed with good government rules,indifferent
2023-04-19 23:09:54+00,@jadesolar_01 @peterobi apoda osi!! go get a life she*d!0t!!!,"asaba, delta state ","Real Estate Consultant, Passionate Entrepreneur, Purpose driven, Go-getter and Music lover",FALSE,20,Twitter for iPhone,FALSE,0,FALSE,en,0,apoda osi go get a life shed0t,indifferent
2023-04-21 23:36:36+00,"@omaofuk1000m @william99958199 @abiodunsanusi01 @peterobi okay let me assume you meant tinubu, has there any time tinubu said lagos is no man's land or are you telling me the yorubas should wait until their home is destroyed by foreigners or you didnt see","lagos, nigeria","Life, Religion,Politics and values to humanity.e.t.c",FALSE,5,Twitter for Android,FALSE,0,FALSE,en,0,okay let me assume you meant tinubu has there any time tinubu said lagos is no mans land or are you telling me the yorubas should wait until their home is destroyed by foreigners or you didnt see what happened during end sars igbo sold their right to be in lagos dear,positive
2023-04-19 23:09:51+00,"@digitaleagle777 @peterobi if e good ,e go good for everybody",lagos,"Deals on wears business ,IG and fb :mojisola wears💯 quality,content writter ,adverts on ig,TikTok and personal blog @cutiekitan,,for business only",FALSE,111,Twitter for iPhone,TRUE,0,FALSE,en,0,if e good e go good for everybody,indifferent
2023-04-19 23:09:47+00,"@koredetweets1 @peterobi our transparent president of lamba party, you need to tell us what transpired in your last trip to uk btw you and the immigration. nigerians demand the full explanation. we can't allow such to be swept under the carpet. as the "" s","lagos, nigeria","History doesn't make people, people make and break History. History only repeat itself. Be a part of good History. 👍 ✨️ 👌",FALSE,195,Twitter for Android,TRUE,0,FALSE,en,1,our transparent president of lamba party you need to tell us what transpired in your last trip to uk btw you and the immigration nigerians demand the full explanation we cant allow such to be swept under the carpet as the  saint  you claim pls say the truth,negative
2023-04-21 23:36:36+00,"accept 2023 elections outcome, sultan advises obi, atiku, other politicians",abuja in nigeria,"An estate surveyor & Valuer, a proud father of 2 wonderful boys, @Arsenal DNA and a political analyst",FALSE,1942,Twitter for iPhone,TRUE,0,FALSE,en,0,accept 2023 elections outcome sultan advises obi atiku other politicians,indifferent
2023-04-19 23:09:29+00,"@goodiesofada @uchepokoye @jidesanwoolu the entire video was doctored… the face their is @peterobi and @dattibabaahmed …. 

heaven will judge u… baddies.. even blind man can’t see well","ikeja, nigeria","L.I.F.E. | ADVOCATE OF GOOD GOVERNANCE | phone 📱 dealer(I sell, swap, buy) New & Used .",FALSE,119,Twitter for iPhone,TRUE,0,FALSE,en,0,the entire video was doctored the face their is  and     heaven will judge u baddies even blind man cant see well,indifferent
2023-04-21 23:36:35+00,"they quickly called treason on po, yet they have nothing to say about the many allegations again tinubu. https://t.co/4agg2p8xqr",lagos,"Intellectual Interaction. Youth advisory and advocate. Biological critique. Human capacity builder, and yes! You should consider joining Lildrops Academy.",FALSE,176,Twitter for Android,TRUE,0,FALSE,en,0,they quickly called treason on po yet they have nothing to say about the many allegations again tinubu,indifferent
2023-04-20 23:59:53+00,@malikayobami5 @peterobi allah ya ba ka kwanciyar rai,"lagos, nigeria","Commercial/fashion model
fashion designer|entrepreneur
IG@aba_Shee",FALSE,202,Twitter for Android,FALSE,0,FALSE,in,0,allah ya ba ka kwanciyar rai,indifferent
2023-04-20 23:59:29+00,"@peterobi amen 🙏 
may god continue to bless and guide you sir","enugu, nigeria",“In order to be irreplaceable one must always be different.”,FALSE,75,Twitter for iPhone,FALSE,0,FALSE,en,0,amen   may god continue to bless and guide you sir,indifferent
2023-04-20 23:58:55+00,@oyibochijioke @gazettengr 🤣🤣🤣 tinubu is your president whether you like it or not.,"lagos, nigeria",Damage Controlist.,FALSE,34,Twitter for Android,FALSE,0,FALSE,en,0,tinubu is your president whether you like it or not,indifferent
2023-04-20 23:58:54+00,"@aishayesufu @aishayesufu if your point is valid, obi will not have chosen datti baba as his running mate likewise tinubu picked shittma. just look back right from obasanjo tenure, if the northerners are not the president then they will be the vice presid","lagos, nigeria",I am an Architect that always want imagination to come into reality.. C.E.O @ ABCONS PROJECTS INT’l LTD.,FALSE,37,Twitter for iPhone,TRUE,0,FALSE,en,0,if your point is valid obi will not have chosen datti baba as his running mate likewise tinubu picked shittma just look back right from obasanjo tenure if the northerners are not the president then they will be the vice president,indifferent
2023-04-20 23:58:43+00,"to be an apc member, you first need to get your conscience seared with hot iron. 

then and only then you can become a full fledged member.","abuja, nigeria",Social Media Manager | Content Writer | Crypto Trader | Elliot Waves.,FALSE,359,Twitter for Android,FALSE,0,FALSE,en,0,to be an apc member you first need to get your conscience seared with hot iron   then and only then you can become a full fledged member,indifferent
2023-04-20 23:58:32+00,"the red flag is enormous. even buhari is too shocked to express shock.
#arrestbolatinubunow",nigeria,Spokes person/ writer/ blogger and media personality,FALSE,2412,Twitter for Android,TRUE,0,FALSE,en,0,the red flag is enormous even buhari is too shocked to express shock,indifferent
2023-04-20 23:58:26+00,@jthebroknwrites so you trying to tell me that nnpp is now greater than apc. wow good to know. again you saying that your idol bashir is an ict 🤡. i bet he is not the best in his class but we know how he got to that level. so keep being faithful to him,"zaria, nigeria",Never Judge a Book by it's cover. Standing up for the truth Always No matter what comes your way.,FALSE,1903,Twitter for Android,FALSE,0,FALSE,en,0,so you trying to tell me that nnpp is now greater than apc wow good to know again you saying that your idol bashir is an ict  i bet he is not the best in his class but we know how he got to that level so keep being faithful to him i hope you see the light soon and change,negative
2023-04-20 23:58:05+00,@uniquejidderh @ugochukwu_96 my prayers were never to see buhari in july. thank god! 😆,nigeria,loading.....,FALSE,81,Twitter for Android,TRUE,0,FALSE,en,0,my prayers were never to see buhari in july thank god,indifferent
2023-04-20 23:57:59+00,@ademolaolatun14 @dmightyangel @peterobi you that's begging people 50 naira and hundred naira is talking rubbish...for your barrow work tomorrow you no go c better things,nigeria,"A chattered public administrator, with creative mindset and administrative prowess,A computer literate and cyber security expert,",FALSE,266,Twitter for Android,FALSE,0,FALSE,en,0,you thats begging people 50 naira and hundred naira is talking rubbishfor your barrow work tomorrow you no go c better things,indifferent
2023-04-20 23:57:57+00,@peterobi sheikh obi the north remembers,"kaduna, nigeria",system analyst,FALSE,3,Twitter for Android,FALSE,0,FALSE,en,0,sheikh obi the north remembers,indifferent
2023-04-20 23:57:40+00,@peterobi all this epistle because of ramadan greeting?,nigeria,🇨🇦  🇳🇬. 🌍 .Love Life.....Save the Planet,FALSE,489,Twitter for Android,FALSE,0,FALSE,en,0,all this epistle because of ramadan greeting,indifferent
2023-04-20 23:57:32+00,@peterobi thank sir 👏,"kano, nigeria","You only live once, but if you do it right, once is enough.",FALSE,99,Twitter for Android,FALSE,0,FALSE,en,0,thank sir,indifferent
2023-04-20 23:57:18+00,@1manskword @emirsirdam why does tinubu own 3 mobile phones?,nigeria,Kai~Zen : Deep thinker by default,FALSE,186,Twitter for iPhone,TRUE,0,FALSE,en,0,why does tinubu own 3 mobile phones,indifferent
2023-04-20 23:56:53+00,"@lanklore @urchilla01 this  ur response here is the reason he made this ground standing tweet . you ate 🌽🌽 alot, and sniffs drugs ( white substance) in excess..
 that's y tinubu the drug kingpin must be arrested and prosecuted","onitsha, nigeria","A comedian, ready for business deals",FALSE,104,Twitter for Android,TRUE,0,FALSE,en,0,this  ur response here is the reason he made this ground standing tweet  you ate  alot and sniffs drugs  white substance in excess  thats y tinubu the drug kingpin must be arrested and prosecuted,positive
2023-04-20 23:56:45+00,"@spotlight_abby mumu, nah apc abi, ode girl","lagos, nigeria",,FALSE,44,Twitter for Android,FALSE,0,FALSE,tr,0,mumu nah apc abi ode girl,indifferent
2023-04-20 23:56:23+00,"tinubu is not yet president. he has been speaking through proxies. nigeria is in big trouble! frying pan to fire. 
#arrestbolatinubunow",nigeria,Spokes person/ writer/ blogger and media personality,FALSE,2412,Twitter for Android,TRUE,0,FALSE,en,0,tinubu is not yet president he has been speaking through proxies nigeria is in big trouble frying pan to fire,indifferent
2023-04-20 23:56:19+00,"@ubakundu @seyilaw1 @kingsleyodafe i am not saying that, but too much of everything is bad, when you listen to these guys speak they have their own truth too, they will tell you that lagos has been too inclusive and they want jobs, didn't you see how apc ","lagos, nigeria",I love to make the world 🌏 a better place only if they will give me the source code 😉,FALSE,319,Twitter Web App,FALSE,0,FALSE,en,1,i am not saying that but too much of everything is bad when you listen to these guys speak they have their own truth too they will tell you that lagos has been too inclusive and they want jobs didnt you see how apc struggled in alimoso lg,indifferent
